subject,block,batch,matched_block_id,profile,variant,policy,final_status,warning,decision_rule,attempts_consumed,consumed_attempt_ids,research_only_attempt_ids,prefix_categories,S,E,M,N,prefix_elapsed_s,prefix_capacity_vcpu_h,indeterminate_reason
grpc1859,9,B,c1v1-grpc1859-b09,L,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-grpc1859-b09-L-ok-a1,c1v1-measured-grpc1859-b09-L-ok-a2 c1v1-measured-grpc1859-b09-L-ok-a3,PASS,,,,0,0.763,0.001841,
grpc1859,9,B,c1v1-grpc1859-b09,L,V_bad,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-grpc1859-b09-L-bad-a1,c1v1-measured-grpc1859-b09-L-bad-a2 c1v1-measured-grpc1859-b09-L-bad-a3,PASS,0,0,0,,0.712,0.001817,
grpc1859,9,B,c1v1-grpc1859-b09,L,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-grpc1859-b09-L-ok-a1,c1v1-measured-grpc1859-b09-L-ok-a2 c1v1-measured-grpc1859-b09-L-ok-a3,PASS,,,,0,0.763,0.001841,
grpc1859,9,B,c1v1-grpc1859-b09,L,V_bad,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-grpc1859-b09-L-bad-a1,c1v1-measured-grpc1859-b09-L-bad-a2 c1v1-measured-grpc1859-b09-L-bad-a3,PASS,0,0,0,,0.712,0.001817,
grpc1859,9,B,c1v1-grpc1859-b09,L,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-grpc1859-b09-L-ok-a1,c1v1-measured-grpc1859-b09-L-ok-a2 c1v1-measured-grpc1859-b09-L-ok-a3,PASS,,,,0,0.763,0.001841,
grpc1859,10,B,c1v1-grpc1859-b10,R,V_bad,P1,ACCEPT,,first attempt only,1,c1v1-measured-grpc1859-b10-R-bad-a1,c1v1-measured-grpc1859-b10-R-bad-a2 c1v1-measured-grpc1859-b10-R-bad-a3,PASS,0,0,0,,0.661,0.014598,
grpc1859,10,B,c1v1-grpc1859-b10,R,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-grpc1859-b10-R-ok-a1,c1v1-measured-grpc1859-b10-R-ok-a2 c1v1-measured-grpc1859-b10-R-ok-a3,PASS,,,,0,0.598,0.014017,
grpc1859,10,B,c1v1-grpc1859-b10,R,V_bad,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-grpc1859-b10-R-bad-a1,c1v1-measured-grpc1859-b10-R-bad-a2 c1v1-measured-grpc1859-b10-R-bad-a3,PASS,0,0,0,,0.661,0.014598,
grpc1859,10,B,c1v1-grpc1859-b10,R,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-grpc1859-b10-R-ok-a1,c1v1-measured-grpc1859-b10-R-ok-a2 c1v1-measured-grpc1859-b10-R-ok-a3,PASS,,,,0,0.598,0.014017,
grpc1859,10,B,c1v1-grpc1859-b10,R,V_bad,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-grpc1859-b10-R-bad-a1,c1v1-measured-grpc1859-b10-R-bad-a2 c1v1-measured-grpc1859-b10-R-bad-a3,PASS,0,0,0,,0.661,0.014598,
grpc1859,10,B,c1v1-grpc1859-b10,R,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-grpc1859-b10-R-ok-a1,c1v1-measured-grpc1859-b10-R-ok-a2 c1v1-measured-grpc1859-b10-R-ok-a3,PASS,,,,0,0.598,0.014017,
grpc1859,10,B,c1v1-grpc1859-b10,L,V_bad,P1,ACCEPT,,first attempt only,1,c1v1-measured-grpc1859-b10-L-bad-a1,c1v1-measured-grpc1859-b10-L-bad-a2 c1v1-measured-grpc1859-b10-L-bad-a3,PASS,0,0,0,,0.592,0.001784,
grpc1859,10,B,c1v1-grpc1859-b10,L,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-grpc1859-b10-L-ok-a1,c1v1-measured-grpc1859-b10-L-ok-a2 c1v1-measured-grpc1859-b10-L-ok-a3,PASS,,,,0,0.739,0.001871,
grpc1859,10,B,c1v1-grpc1859-b10,L,V_bad,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-grpc1859-b10-L-bad-a1,c1v1-measured-grpc1859-b10-L-bad-a2 c1v1-measured-grpc1859-b10-L-bad-a3,PASS,0,0,0,,0.592,0.001784,
grpc1859,10,B,c1v1-grpc1859-b10,L,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-grpc1859-b10-L-ok-a1,c1v1-measured-grpc1859-b10-L-ok-a2 c1v1-measured-grpc1859-b10-L-ok-a3,PASS,,,,0,0.739,0.001871,
grpc1859,10,B,c1v1-grpc1859-b10,L,V_bad,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-grpc1859-b10-L-bad-a1,c1v1-measured-grpc1859-b10-L-bad-a2 c1v1-measured-grpc1859-b10-L-bad-a3,PASS,0,0,0,,0.592,0.001784,
grpc1859,10,B,c1v1-grpc1859-b10,L,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-grpc1859-b10-L-ok-a1,c1v1-measured-grpc1859-b10-L-ok-a2 c1v1-measured-grpc1859-b10-L-ok-a3,PASS,,,,0,0.739,0.001871,
grpc2391,1,A,c1v1-grpc2391-b01,R,V_bad,P1,BLOCK,,first attempt only,1,c1v1-measured-grpc2391-b01-R-bad-a1,c1v1-measured-grpc2391-b01-R-bad-a2 c1v1-measured-grpc2391-b01-R-bad-a3,FOCAL_DEFECT_WITNESS,1,1,0,,18.927,0.0958,
grpc2391,1,A,c1v1-grpc2391-b01,R,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-grpc2391-b01-R-ok-a1,c1v1-measured-grpc2391-b01-R-ok-a2 c1v1-measured-grpc2391-b01-R-ok-a3,PASS,,,,0,0.523,0.014003,
grpc2391,1,A,c1v1-grpc2391-b01,R,V_bad,P3,BLOCK,,"accept on first zero, block after 3 nonzero",3,c1v1-measured-grpc2391-b01-R-bad-a1 c1v1-measured-grpc2391-b01-R-bad-a2 c1v1-measured-grpc2391-b01-R-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,56.974,0.288259,
grpc2391,1,A,c1v1-grpc2391-b01,R,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-grpc2391-b01-R-ok-a1,c1v1-measured-grpc2391-b01-R-ok-a2 c1v1-measured-grpc2391-b01-R-ok-a3,PASS,,,,0,0.523,0.014003,
grpc2391,1,A,c1v1-grpc2391-b01,R,V_bad,P3-retain,BLOCK,,P3 decision; flag accept after failure,3,c1v1-measured-grpc2391-b01-R-bad-a1 c1v1-measured-grpc2391-b01-R-bad-a2 c1v1-measured-grpc2391-b01-R-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,56.974,0.288259,
grpc2391,1,A,c1v1-grpc2391-b01,R,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-grpc2391-b01-R-ok-a1,c1v1-measured-grpc2391-b01-R-ok-a2 c1v1-measured-grpc2391-b01-R-ok-a3,PASS,,,,0,0.523,0.014003,
grpc2391,1,A,c1v1-grpc2391-b01,L,V_bad,P1,ACCEPT,,first attempt only,1,c1v1-measured-grpc2391-b01-L-bad-a1,c1v1-measured-grpc2391-b01-L-bad-a2 c1v1-measured-grpc2391-b01-L-bad-a3,PASS,0,0,0,,0.536,0.001757,
grpc2391,1,A,c1v1-grpc2391-b01,L,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-grpc2391-b01-L-ok-a1,c1v1-measured-grpc2391-b01-L-ok-a2 c1v1-measured-grpc2391-b01-L-ok-a3,PASS,,,,0,0.418,0.001688,
grpc2391,1,A,c1v1-grpc2391-b01,L,V_bad,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-grpc2391-b01-L-bad-a1,c1v1-measured-grpc2391-b01-L-bad-a2 c1v1-measured-grpc2391-b01-L-bad-a3,PASS,0,0,0,,0.536,0.001757,
grpc2391,1,A,c1v1-grpc2391-b01,L,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-grpc2391-b01-L-ok-a1,c1v1-measured-grpc2391-b01-L-ok-a2 c1v1-measured-grpc2391-b01-L-ok-a3,PASS,,,,0,0.418,0.001688,
grpc2391,1,A,c1v1-grpc2391-b01,L,V_bad,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-grpc2391-b01-L-bad-a1,c1v1-measured-grpc2391-b01-L-bad-a2 c1v1-measured-grpc2391-b01-L-bad-a3,PASS,0,0,0,,0.536,0.001757,
grpc2391,1,A,c1v1-grpc2391-b01,L,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-grpc2391-b01-L-ok-a1,c1v1-measured-grpc2391-b01-L-ok-a2 c1v1-measured-grpc2391-b01-L-ok-a3,PASS,,,,0,0.418,0.001688,
grpc2391,2,A,c1v1-grpc2391-b02,R,V_bad,P1,BLOCK,,first attempt only,1,c1v1-measured-grpc2391-b02-R-bad-a1,c1v1-measured-grpc2391-b02-R-bad-a2 c1v1-measured-grpc2391-b02-R-bad-a3,FOCAL_DEFECT_WITNESS,1,1,0,,18.947,0.09591,
grpc2391,2,A,c1v1-grpc2391-b02,R,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-grpc2391-b02-R-ok-a1,c1v1-measured-grpc2391-b02-R-ok-a2 c1v1-measured-grpc2391-b02-R-ok-a3,PASS,,,,0,0.4,0.013398,
grpc2391,2,A,c1v1-grpc2391-b02,R,V_bad,P3,BLOCK,,"accept on first zero, block after 3 nonzero",3,c1v1-measured-grpc2391-b02-R-bad-a1 c1v1-measured-grpc2391-b02-R-bad-a2 c1v1-measured-grpc2391-b02-R-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,56.896,0.287831,
grpc2391,2,A,c1v1-grpc2391-b02,R,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-grpc2391-b02-R-ok-a1,c1v1-measured-grpc2391-b02-R-ok-a2 c1v1-measured-grpc2391-b02-R-ok-a3,PASS,,,,0,0.4,0.013398,
grpc2391,2,A,c1v1-grpc2391-b02,R,V_bad,P3-retain,BLOCK,,P3 decision; flag accept after failure,3,c1v1-measured-grpc2391-b02-R-bad-a1 c1v1-measured-grpc2391-b02-R-bad-a2 c1v1-measured-grpc2391-b02-R-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,56.896,0.287831,
grpc2391,2,A,c1v1-grpc2391-b02,R,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-grpc2391-b02-R-ok-a1,c1v1-measured-grpc2391-b02-R-ok-a2 c1v1-measured-grpc2391-b02-R-ok-a3,PASS,,,,0,0.4,0.013398,
grpc2391,2,A,c1v1-grpc2391-b02,L,V_bad,P1,BLOCK,,first attempt only,1,c1v1-measured-grpc2391-b02-L-bad-a1,c1v1-measured-grpc2391-b02-L-bad-a2 c1v1-measured-grpc2391-b02-L-bad-a3,FOCAL_DEFECT_WITNESS,1,1,0,,18.958,0.011986,
grpc2391,2,A,c1v1-grpc2391-b02,L,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-grpc2391-b02-L-ok-a1,c1v1-measured-grpc2391-b02-L-ok-a2 c1v1-measured-grpc2391-b02-L-ok-a3,PASS,,,,0,0.412,0.001677,
grpc2391,2,A,c1v1-grpc2391-b02,L,V_bad,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",3,c1v1-measured-grpc2391-b02-L-bad-a1 c1v1-measured-grpc2391-b02-L-bad-a2 c1v1-measured-grpc2391-b02-L-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | PASS,0,1,1,,38.378,0.025667,
grpc2391,2,A,c1v1-grpc2391-b02,L,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-grpc2391-b02-L-ok-a1,c1v1-measured-grpc2391-b02-L-ok-a2 c1v1-measured-grpc2391-b02-L-ok-a3,PASS,,,,0,0.412,0.001677,
grpc2391,2,A,c1v1-grpc2391-b02,L,V_bad,P3-retain,ACCEPT,ACCEPT_WITH_PRIOR_FAILURE,P3 decision; flag accept after failure,3,c1v1-measured-grpc2391-b02-L-bad-a1 c1v1-measured-grpc2391-b02-L-bad-a2 c1v1-measured-grpc2391-b02-L-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | PASS,0,1,1,,38.378,0.025667,
grpc2391,2,A,c1v1-grpc2391-b02,L,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-grpc2391-b02-L-ok-a1,c1v1-measured-grpc2391-b02-L-ok-a2 c1v1-measured-grpc2391-b02-L-ok-a3,PASS,,,,0,0.412,0.001677,
grpc2391,3,A,c1v1-grpc2391-b03,R,V_bad,P1,BLOCK,,first attempt only,1,c1v1-measured-grpc2391-b03-R-bad-a1,c1v1-measured-grpc2391-b03-R-bad-a2 c1v1-measured-grpc2391-b03-R-bad-a3,FOCAL_DEFECT_WITNESS,1,1,0,,18.931,0.095764,
grpc2391,3,A,c1v1-grpc2391-b03,R,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-grpc2391-b03-R-ok-a1,c1v1-measured-grpc2391-b03-R-ok-a2 c1v1-measured-grpc2391-b03-R-ok-a3,PASS,,,,0,0.378,0.013289,
grpc2391,3,A,c1v1-grpc2391-b03,R,V_bad,P3,BLOCK,,"accept on first zero, block after 3 nonzero",3,c1v1-measured-grpc2391-b03-R-bad-a1 c1v1-measured-grpc2391-b03-R-bad-a2 c1v1-measured-grpc2391-b03-R-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,56.791,0.286962,
grpc2391,3,A,c1v1-grpc2391-b03,R,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-grpc2391-b03-R-ok-a1,c1v1-measured-grpc2391-b03-R-ok-a2 c1v1-measured-grpc2391-b03-R-ok-a3,PASS,,,,0,0.378,0.013289,
grpc2391,3,A,c1v1-grpc2391-b03,R,V_bad,P3-retain,BLOCK,,P3 decision; flag accept after failure,3,c1v1-measured-grpc2391-b03-R-bad-a1 c1v1-measured-grpc2391-b03-R-bad-a2 c1v1-measured-grpc2391-b03-R-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,56.791,0.286962,
grpc2391,3,A,c1v1-grpc2391-b03,R,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-grpc2391-b03-R-ok-a1,c1v1-measured-grpc2391-b03-R-ok-a2 c1v1-measured-grpc2391-b03-R-ok-a3,PASS,,,,0,0.378,0.013289,
grpc2391,3,A,c1v1-grpc2391-b03,L,V_bad,P1,BLOCK,,first attempt only,1,c1v1-measured-grpc2391-b03-L-bad-a1,c1v1-measured-grpc2391-b03-L-bad-a2 c1v1-measured-grpc2391-b03-L-bad-a3,FOCAL_DEFECT_WITNESS,1,1,0,,19.042,0.012032,
grpc2391,3,A,c1v1-grpc2391-b03,L,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-grpc2391-b03-L-ok-a1,c1v1-measured-grpc2391-b03-L-ok-a2 c1v1-measured-grpc2391-b03-L-ok-a3,PASS,,,,0,0.499,0.001728,
grpc2391,3,A,c1v1-grpc2391-b03,L,V_bad,P3,BLOCK,,"accept on first zero, block after 3 nonzero",3,c1v1-measured-grpc2391-b03-L-bad-a1 c1v1-measured-grpc2391-b03-L-bad-a2 c1v1-measured-grpc2391-b03-L-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,56.988,0.036011,
grpc2391,3,A,c1v1-grpc2391-b03,L,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-grpc2391-b03-L-ok-a1,c1v1-measured-grpc2391-b03-L-ok-a2 c1v1-measured-grpc2391-b03-L-ok-a3,PASS,,,,0,0.499,0.001728,
grpc2391,3,A,c1v1-grpc2391-b03,L,V_bad,P3-retain,BLOCK,,P3 decision; flag accept after failure,3,c1v1-measured-grpc2391-b03-L-bad-a1 c1v1-measured-grpc2391-b03-L-bad-a2 c1v1-measured-grpc2391-b03-L-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,56.988,0.036011,
grpc2391,3,A,c1v1-grpc2391-b03,L,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-grpc2391-b03-L-ok-a1,c1v1-measured-grpc2391-b03-L-ok-a2 c1v1-measured-grpc2391-b03-L-ok-a3,PASS,,,,0,0.499,0.001728,
grpc2391,4,A,c1v1-grpc2391-b04,R,V_bad,P1,BLOCK,,first attempt only,1,c1v1-measured-grpc2391-b04-R-bad-a1,c1v1-measured-grpc2391-b04-R-bad-a2 c1v1-measured-grpc2391-b04-R-bad-a3,FOCAL_DEFECT_WITNESS,1,1,0,,18.928,0.095416,
grpc2391,4,A,c1v1-grpc2391-b04,R,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-grpc2391-b04-R-ok-a1,c1v1-measured-grpc2391-b04-R-ok-a2 c1v1-measured-grpc2391-b04-R-ok-a3,PASS,,,,0,0.416,0.013408,
grpc2391,4,A,c1v1-grpc2391-b04,R,V_bad,P3,BLOCK,,"accept on first zero, block after 3 nonzero",3,c1v1-measured-grpc2391-b04-R-bad-a1 c1v1-measured-grpc2391-b04-R-bad-a2 c1v1-measured-grpc2391-b04-R-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,56.635,0.285878,
grpc2391,4,A,c1v1-grpc2391-b04,R,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-grpc2391-b04-R-ok-a1,c1v1-measured-grpc2391-b04-R-ok-a2 c1v1-measured-grpc2391-b04-R-ok-a3,PASS,,,,0,0.416,0.013408,
grpc2391,4,A,c1v1-grpc2391-b04,R,V_bad,P3-retain,BLOCK,,P3 decision; flag accept after failure,3,c1v1-measured-grpc2391-b04-R-bad-a1 c1v1-measured-grpc2391-b04-R-bad-a2 c1v1-measured-grpc2391-b04-R-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,56.635,0.285878,
grpc2391,4,A,c1v1-grpc2391-b04,R,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-grpc2391-b04-R-ok-a1,c1v1-measured-grpc2391-b04-R-ok-a2 c1v1-measured-grpc2391-b04-R-ok-a3,PASS,,,,0,0.416,0.013408,
grpc2391,4,A,c1v1-grpc2391-b04,L,V_bad,P1,BLOCK,,first attempt only,1,c1v1-measured-grpc2391-b04-L-bad-a1,c1v1-measured-grpc2391-b04-L-bad-a2 c1v1-measured-grpc2391-b04-L-bad-a3,FOCAL_DEFECT_WITNESS,1,1,0,,18.907,0.011927,
grpc2391,4,A,c1v1-grpc2391-b04,L,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-grpc2391-b04-L-ok-a1,c1v1-measured-grpc2391-b04-L-ok-a2 c1v1-measured-grpc2391-b04-L-ok-a3,PASS,,,,0,0.399,0.001665,
grpc2391,4,A,c1v1-grpc2391-b04,L,V_bad,P3,BLOCK,,"accept on first zero, block after 3 nonzero",3,c1v1-measured-grpc2391-b04-L-bad-a1 c1v1-measured-grpc2391-b04-L-bad-a2 c1v1-measured-grpc2391-b04-L-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,56.949,0.035977,
grpc2391,4,A,c1v1-grpc2391-b04,L,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-grpc2391-b04-L-ok-a1,c1v1-measured-grpc2391-b04-L-ok-a2 c1v1-measured-grpc2391-b04-L-ok-a3,PASS,,,,0,0.399,0.001665,
grpc2391,4,A,c1v1-grpc2391-b04,L,V_bad,P3-retain,BLOCK,,P3 decision; flag accept after failure,3,c1v1-measured-grpc2391-b04-L-bad-a1 c1v1-measured-grpc2391-b04-L-bad-a2 c1v1-measured-grpc2391-b04-L-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,56.949,0.035977,
grpc2391,4,A,c1v1-grpc2391-b04,L,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-grpc2391-b04-L-ok-a1,c1v1-measured-grpc2391-b04-L-ok-a2 c1v1-measured-grpc2391-b04-L-ok-a3,PASS,,,,0,0.399,0.001665,
grpc2391,5,A,c1v1-grpc2391-b05,R,V_bad,P1,BLOCK,,first attempt only,1,c1v1-measured-grpc2391-b05-R-bad-a1,c1v1-measured-grpc2391-b05-R-bad-a2 c1v1-measured-grpc2391-b05-R-bad-a3,FOCAL_DEFECT_WITNESS,1,1,0,,19.068,0.096424,
grpc2391,5,A,c1v1-grpc2391-b05,R,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-grpc2391-b05-R-ok-a1,c1v1-measured-grpc2391-b05-R-ok-a2 c1v1-measured-grpc2391-b05-R-ok-a3,PASS,,,,0,0.476,0.013702,
grpc2391,5,A,c1v1-grpc2391-b05,R,V_bad,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",3,c1v1-measured-grpc2391-b05-R-bad-a1 c1v1-measured-grpc2391-b05-R-bad-a2 c1v1-measured-grpc2391-b05-R-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | PASS,0,1,1,,38.361,0.204988,
grpc2391,5,A,c1v1-grpc2391-b05,R,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-grpc2391-b05-R-ok-a1,c1v1-measured-grpc2391-b05-R-ok-a2 c1v1-measured-grpc2391-b05-R-ok-a3,PASS,,,,0,0.476,0.013702,
grpc2391,5,A,c1v1-grpc2391-b05,R,V_bad,P3-retain,ACCEPT,ACCEPT_WITH_PRIOR_FAILURE,P3 decision; flag accept after failure,3,c1v1-measured-grpc2391-b05-R-bad-a1 c1v1-measured-grpc2391-b05-R-bad-a2 c1v1-measured-grpc2391-b05-R-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | PASS,0,1,1,,38.361,0.204988,
grpc2391,5,A,c1v1-grpc2391-b05,R,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-grpc2391-b05-R-ok-a1,c1v1-measured-grpc2391-b05-R-ok-a2 c1v1-measured-grpc2391-b05-R-ok-a3,PASS,,,,0,0.476,0.013702,
grpc2391,5,A,c1v1-grpc2391-b05,L,V_bad,P1,BLOCK,,first attempt only,1,c1v1-measured-grpc2391-b05-L-bad-a1,c1v1-measured-grpc2391-b05-L-bad-a2 c1v1-measured-grpc2391-b05-L-bad-a3,FOCAL_DEFECT_WITNESS,1,1,0,,18.751,0.011864,
grpc2391,5,A,c1v1-grpc2391-b05,L,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-grpc2391-b05-L-ok-a1,c1v1-measured-grpc2391-b05-L-ok-a2 c1v1-measured-grpc2391-b05-L-ok-a3,PASS,,,,0,0.438,0.001652,
grpc2391,5,A,c1v1-grpc2391-b05,L,V_bad,P3,BLOCK,,"accept on first zero, block after 3 nonzero",3,c1v1-measured-grpc2391-b05-L-bad-a1 c1v1-measured-grpc2391-b05-L-bad-a2 c1v1-measured-grpc2391-b05-L-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,56.738,0.035861,
grpc2391,5,A,c1v1-grpc2391-b05,L,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-grpc2391-b05-L-ok-a1,c1v1-measured-grpc2391-b05-L-ok-a2 c1v1-measured-grpc2391-b05-L-ok-a3,PASS,,,,0,0.438,0.001652,
grpc2391,5,A,c1v1-grpc2391-b05,L,V_bad,P3-retain,BLOCK,,P3 decision; flag accept after failure,3,c1v1-measured-grpc2391-b05-L-bad-a1 c1v1-measured-grpc2391-b05-L-bad-a2 c1v1-measured-grpc2391-b05-L-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,56.738,0.035861,
grpc2391,5,A,c1v1-grpc2391-b05,L,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-grpc2391-b05-L-ok-a1,c1v1-measured-grpc2391-b05-L-ok-a2 c1v1-measured-grpc2391-b05-L-ok-a3,PASS,,,,0,0.438,0.001652,
grpc2391,6,B,c1v1-grpc2391-b06,R,V_bad,P1,BLOCK,,first attempt only,1,c1v1-measured-grpc2391-b06-R-bad-a1,c1v1-measured-grpc2391-b06-R-bad-a2 c1v1-measured-grpc2391-b06-R-bad-a3,FOCAL_DEFECT_WITNESS,1,1,0,,19.824,0.099724,
grpc2391,6,B,c1v1-grpc2391-b06,R,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-grpc2391-b06-R-ok-a1,c1v1-measured-grpc2391-b06-R-ok-a2 c1v1-measured-grpc2391-b06-R-ok-a3,PASS,,,,0,0.412,0.013485,
grpc2391,6,B,c1v1-grpc2391-b06,R,V_bad,P3,BLOCK,,"accept on first zero, block after 3 nonzero",3,c1v1-measured-grpc2391-b06-R-bad-a1 c1v1-measured-grpc2391-b06-R-bad-a2 c1v1-measured-grpc2391-b06-R-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,59.349,0.298274,
grpc2391,6,B,c1v1-grpc2391-b06,R,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-grpc2391-b06-R-ok-a1,c1v1-measured-grpc2391-b06-R-ok-a2 c1v1-measured-grpc2391-b06-R-ok-a3,PASS,,,,0,0.412,0.013485,
grpc2391,6,B,c1v1-grpc2391-b06,R,V_bad,P3-retain,BLOCK,,P3 decision; flag accept after failure,3,c1v1-measured-grpc2391-b06-R-bad-a1 c1v1-measured-grpc2391-b06-R-bad-a2 c1v1-measured-grpc2391-b06-R-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,59.349,0.298274,
grpc2391,6,B,c1v1-grpc2391-b06,R,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-grpc2391-b06-R-ok-a1,c1v1-measured-grpc2391-b06-R-ok-a2 c1v1-measured-grpc2391-b06-R-ok-a3,PASS,,,,0,0.412,0.013485,
